map_source,display_decision,why_on_map,resolved_google_name,seed_name,google_place_id,google_types,google_maps_url,category,proxy_type,cleanliness_tier,source_category,verification_status,restroom_confidence,distance_from_highway_meters,highway_name,route_context,region,price_label,facilities,open_now,verified,local_notes,source_evidence,id,matched_at,updated_at
google_curated_hydrated,shown_on_map,tier_1 official wayside amenity candidate; seeded by Cube Stop Morena; status likely_clean; 325m from NH-3; Google name/types passed display validation as Cube Stop Muti-Cuisine Highway Restaurant - Morena (food_court|convenience_store|pizza_restaurant|ice_cream_shop|south_indian_restaurant|cafe|north_indian_restaurant|chinese_restaurant|dessert_shop|indian_restaurant|confectionery|food_store|restaurant|point_of_interest|food|store|establishment),Cube Stop Muti-Cuisine Highway Restaurant - Morena,Cube Stop Morena,ChIJ0TfRjd6xdjkRFayTfzGRUp0,food_court|convenience_store|pizza_restaurant|ice_cream_shop|south_indian_restaurant|cafe|north_indian_restaurant|chinese_restaurant|dessert_shop|indian_restaurant|confectionery|food_store|restaurant|point_of_interest|food|store|establishment,https://maps.google.com/?cid=11336282853824769045&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,food_plaza,wayside_amenity,tier_1,official_wayside_amenity,likely_clean,0.88,325,NH-3,Agra-Gwalior,Central India,Customer access,Official wayside amenity|Highway-filtered|Agra-Gwalior,true,false,Cube Highways Wash Stop location,Cube Highways Wash Stop location,e7e85f48-f4c5-460a-9194-5a9d555de3f1,2026-05-10T19:03:42.239+00:00,2026-05-10T19:03:42.239+00:00
google_curated_hydrated,shown_on_map,tier_1 official wayside amenity candidate; seeded by Highway Nest; status likely_clean; 3m from NH-530; Google name/types passed display validation as Highway Mini Nest (restaurant|point_of_interest|food|establishment),Highway Mini Nest,Highway Nest,ChIJUzL_SG2lCjkR_D2e234XyBA,restaurant|point_of_interest|food|establishment,https://maps.google.com/?cid=1209242333566877180&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,food_plaza,wayside_amenity,tier_1,official_wayside_amenity,likely_clean,0.9,3,NH-530,NH-530,India,Customer access,Official wayside amenity|Highway-filtered|NH-530,true,false,NHAI official traveller amenity format at national highway toll plazas,NHAI official traveller amenity format at national highway toll plazas,84bb0b86-1782-421c-9210-2193b60141e4,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 official wayside amenity candidate; seeded by Highway Nest; status likely_clean; 240m from Agra-Lucknow Expressway; Google name/types passed display validation as Highway nest mini (food_court|food|point_of_interest|establishment),Highway nest mini,Highway Nest,ChIJAa9WkMjPdTkRTmFsZFl6-J4,food_court|food|point_of_interest|establishment,https://maps.google.com/?cid=11455040176572358990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,food_plaza,wayside_amenity,tier_1,official_wayside_amenity,likely_clean,0.9,240,Agra-Lucknow Expressway,Agra-Lucknow,North India,Customer access,Official wayside amenity|Highway-filtered|Agra-Lucknow,false,false,NHAI official traveller amenity format at national highway toll plazas,NHAI official traveller amenity format at national highway toll plazas,28af31d3-6d0f-4913-adff-97aaf8fa6545,2026-05-10T18:48:29.186+00:00,2026-05-10T18:48:29.186+00:00
google_curated_hydrated,shown_on_map,tier_1 official wayside amenity candidate; seeded by Highway Nest; status likely_clean; 727m from NH766EE; Google name/types passed display validation as Nhai Highway Nest (point_of_interest|establishment),Nhai Highway Nest,Highway Nest,ChIJfYVbj8SIvjsRnLroNFyntfc,point_of_interest|establishment,https://maps.google.com/?cid=17849356712619326108&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,food_plaza,wayside_amenity,tier_1,official_wayside_amenity,likely_clean,0.9,727,NH766EE,Belekeri Port Link Road,India,Customer access,Official wayside amenity|Highway-filtered|Belekeri Port Link Road,true,false,NHAI official traveller amenity format at national highway toll plazas,NHAI official traveller amenity format at national highway toll plazas,22787778-b0fc-44a7-93ef-07e4cf970b82,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 official wayside amenity candidate; seeded by Highway Nest Mini; status likely_clean; 858m from NH-44; Google name/types passed display validation as Highway Nest Mini (tea_house|tea_store|point_of_interest|food_store|food|store|establishment),Highway Nest Mini,Highway Nest Mini,ChIJk_Z3Lsg1rDsRhOQ_JdOIafE,tea_house|tea_store|point_of_interest|food_store|food|store|establishment,https://maps.google.com/?cid=17395585476139672708&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,food_plaza,wayside_amenity,tier_1,official_wayside_amenity,likely_clean,0.9,858,NH-44,Krishnagiri toll plaza,South India,Customer access,Official wayside amenity|Highway-filtered|Krishnagiri toll plaza,true,false,NHAI mini traveller amenity format near toll plazas with toilets and refreshments,NHAI mini traveller amenity format near toll plazas with toilets and refreshments,15b10c36-7897-4371-a178-4fac8dbde5c8,2026-05-10T18:48:29.186+00:00,2026-05-10T18:48:29.186+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 1m from NH-44; Google name/types passed display validation as LAVATO - A Premium Lounge (public_bathroom|lounge_bar|night_club|bar|public_bath|point_of_interest|establishment),LAVATO - A Premium Lounge,Lavato,ChIJgwabcfrNrTsRxuE8JnwhFL8,public_bathroom|lounge_bar|night_club|bar|public_bath|point_of_interest|establishment,https://maps.google.com/?cid=13768666777879634374&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,1,NH-44,Krishnagiri toll plaza,South India,Paid,Premium restroom|Highway-filtered|Krishnagiri toll plaza,true,false,Premium AC lavatory with controlled access near toll plaza,Premium AC lavatory with controlled access near toll plaza,a63daf7b-3c68-48bf-be8a-4f6736c1ce86,2026-05-10T18:59:28.873+00:00,2026-05-10T18:59:28.873+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 1m from NH-715K; Google name/types passed display validation as Nimati Ghat (ferry_service|transportation_service|point_of_interest|establishment),Nimati Ghat,Lavato,ChIJcQogvTLbRjcR-33DUajcQn4,ferry_service|transportation_service|point_of_interest|establishment,https://maps.google.com/?cid=9098076812726205947&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,1,NH-715K,Nimati Ghat Road,India,Paid,Premium restroom|Highway-filtered|Nimati Ghat Road,true,false,Premium AC lavatory service,Premium AC lavatory service,35ca1461-aea6-4cb3-b67d-fa1b8918df23,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,"tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 7m from Sarkhej-Gandhinagar Highway; Google name/types passed display validation as Fortune Select SG Highway, Ahmedabad - Member ITC Hotels’ Group (hotel|lodging|point_of_interest|establishment)","Fortune Select SG Highway, Ahmedabad - Member ITC Hotels’ Group",Lavato,ChIJIzCCxYqEXjkRl6ExR0y8bpk,hotel|lodging|point_of_interest|establishment,https://maps.google.com/?cid=11055981171039117719&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,7,Sarkhej-Gandhinagar Highway,Ahmedabad-Gandhinagar,North & West India,Paid,Premium restroom|Highway-filtered|Ahmedabad-Gandhinagar,true,false,Premium AC lavatory service,Premium AC lavatory service,f989cd25-4ea5-4db9-9a7a-04786498bfdb,2026-05-10T18:59:28.873+00:00,2026-05-10T18:59:28.873+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 74m from Sarkhej-Gandhinagar Highway; Google name/types passed display validation as Jalsa Party Plot (event_venue|point_of_interest|establishment),Jalsa Party Plot,Lavato,ChIJBY1OE1WbXjkR8Mk4J3iCew8,event_venue|point_of_interest|establishment,https://maps.google.com/?cid=1115628785270049264&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,74,Sarkhej-Gandhinagar Highway,Ahmedabad-Gandhinagar,North & West India,Paid,Premium restroom|Highway-filtered|Ahmedabad-Gandhinagar,true,false,Premium AC lavatory service,Premium AC lavatory service,bd694498-fc27-4e15-9e14-48fa72c57856,2026-05-10T18:59:28.873+00:00,2026-05-10T18:59:28.873+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 87m from NH748AA; Google name/types passed display validation as Amona (bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment),Amona,Lavato,ChIJbyoCB6W9vzsRqcv2_ITDgSc,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,https://maps.google.com/?cid=2846771415421995945&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,87,NH748AA,Amona Bridge,India,Paid,Premium restroom|Highway-filtered|Amona Bridge,false,false,Premium AC lavatory service,Premium AC lavatory service,cee3ff8e-6c11-440b-98af-9dc686159c40,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 92m from NH-173; Google name/types passed display validation as Malnad coffee and spices (wholesaler|food|point_of_interest|establishment),Malnad coffee and spices,Lavato,ChIJ1W6mXLTUpDsR3q9zrXSpSsg,wholesaler|food|point_of_interest|establishment,https://maps.google.com/?cid=14432534274453516254&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,92,NH-173,Mudigere-Kadur Road,India,Paid,Premium restroom|Highway-filtered|Mudigere-Kadur Road,true,false,Premium AC lavatory service,Premium AC lavatory service,364f7609-5948-46ee-9fa8-9cbe5fa0e6ab,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 103m from NH-715K; Google name/types passed display validation as Nimati Ghar Car Ferry point (ferry_service|transportation_service|point_of_interest|establishment),Nimati Ghar Car Ferry point,Lavato,ChIJ1xZfXCPbRjcRe4yXvi0csvw,ferry_service|transportation_service|point_of_interest|establishment,https://maps.google.com/?cid=18208647226209045627&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,103,NH-715K,Nimati Ghat Road,India,Paid,Premium restroom|Highway-filtered|Nimati Ghat Road,true,false,Premium AC lavatory service,Premium AC lavatory service,9eb2a7f3-da3a-4a0d-b90c-aa2e34530b75,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 105m from NH16 LANJIPALLI BERHAMPUR; Google name/types passed display validation as Lanjipalli Bypass (hindu_temple|place_of_worship|association_or_organization|point_of_interest|establishment),Lanjipalli Bypass,Lavato,ChIJzVXnFgBbPToRoDLMym0c_V8,hindu_temple|place_of_worship|association_or_organization|point_of_interest|establishment,https://maps.google.com/?cid=6916715860590342816&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,105,NH16 LANJIPALLI BERHAMPUR,Behrampur Bypass,India,Paid,Premium restroom|Highway-filtered|Behrampur Bypass,false,false,Premium AC lavatory service,Premium AC lavatory service,796fe878-3b3b-45fb-bd85-d47419539fb2,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 122m from NH-548; Google name/types passed display validation as Kalamboli Highway (bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment),Kalamboli Highway,Lavato,ChIJVRDMksvp5zsRXHSaM1c3WBg,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,https://maps.google.com/?cid=1754212902528250972&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,122,NH-548,Kalamboli Circle,India,Paid,Premium restroom|Highway-filtered|Kalamboli Circle,false,false,Premium AC lavatory service,Premium AC lavatory service,5d7fe465-e31e-4acc-9611-64a3018d5231,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 127m from NH-107B; Google name/types passed display validation as The Tattva - A Boutique Resort (resort_hotel|hotel|lodging|point_of_interest|establishment),The Tattva - A Boutique Resort,Lavato,ChIJkdlTekSdpzkRDjh-N1tPnPU,resort_hotel|hotel|lodging|point_of_interest|establishment,https://maps.google.com/?cid=17698107888850843662&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,127,NH-107B,Joshimath - Auli road,India,Paid,Premium restroom|Highway-filtered|Joshimath - Auli road,false,false,Premium AC lavatory service,Premium AC lavatory service,5ae24eda-0d55-467c-8270-76b6bb40c525,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 145m from Sarkhej-Gandhinagar Highway; Google name/types passed display validation as Bloom Hotel - SG Highway (hotel|resort_hotel|extended_stay_hotel|lodging|point_of_interest|establishment),Bloom Hotel - SG Highway,Lavato,ChIJO8LGR82DXjkRovo8V_IV90w,hotel|resort_hotel|extended_stay_hotel|lodging|point_of_interest|establishment,https://maps.google.com/?cid=5545925596719938210&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,145,Sarkhej-Gandhinagar Highway,Ahmedabad-Gandhinagar,North & West India,Paid,Premium restroom|Highway-filtered|Ahmedabad-Gandhinagar,false,false,Premium AC lavatory service,Premium AC lavatory service,bcfc0d6e-f969-450c-8ac7-831a2cceaede,2026-05-10T18:59:28.873+00:00,2026-05-10T18:59:28.873+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 179m from NH-548H; Google name/types passed display validation as Amboli main Waterfall (nature_preserve|tourist_attraction|park|point_of_interest|establishment),Amboli main Waterfall,Lavato,ChIJsWR2is93wDsRXv6Pmx2p9mc,nature_preserve|tourist_attraction|park|point_of_interest|establishment,https://maps.google.com/?cid=7491360974806449758&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,179,NH-548H,Amboli - Gadhinglaj Road,India,Paid,Premium restroom|Highway-filtered|Amboli - Gadhinglaj Road,false,false,Premium AC lavatory service,Premium AC lavatory service,2ab3642d-f934-43fb-b934-f31e2a877ee9,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 197m from Sarkhej-Gandhinagar Highway; Google name/types passed display validation as Divine Auto Gas Systems Private Limited (car_repair|point_of_interest|service|establishment),Divine Auto Gas Systems Private Limited,Lavato,ChIJvdd4UkyDXjkRe974lniIUac,car_repair|point_of_interest|service|establishment,https://maps.google.com/?cid=12056567728957873787&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,197,Sarkhej-Gandhinagar Highway,Ahmedabad-Gandhinagar,North & West India,Paid,Premium restroom|Highway-filtered|Ahmedabad-Gandhinagar,true,false,Premium AC lavatory service,Premium AC lavatory service,5930a896-3e42-4304-b6e1-d29ca4a1d997,2026-05-10T18:59:28.873+00:00,2026-05-10T18:59:28.873+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 201m from NH5:NH354; Google name/types passed display validation as Vigilance Bureau (government_office|point_of_interest|establishment),Vigilance Bureau,Lavato,ChIJeyw-GsvpGTkR9BRN8BNskAo,government_office|point_of_interest|establishment,https://maps.google.com/?cid=761227169917375732&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,201,NH5:NH354,Ferozepur Road,India,Paid,Premium restroom|Highway-filtered|Ferozepur Road,false,false,Premium AC lavatory service,Premium AC lavatory service,e9ed75ef-d6e8-4f6d-93b8-5c412fbf70d5,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 207m from Sarkhej-Gandhinagar Highway; Google name/types passed display validation as BRC CNG KIT (car_repair|point_of_interest|service|establishment),BRC CNG KIT,Lavato,ChIJCSU8C0yDXjkR_c9WMAmqrJs,car_repair|point_of_interest|service|establishment,https://maps.google.com/?cid=11217527728315486205&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,207,Sarkhej-Gandhinagar Highway,Ahmedabad-Gandhinagar,North & West India,Paid,Premium restroom|Highway-filtered|Ahmedabad-Gandhinagar,true,false,Premium AC lavatory service,Premium AC lavatory service,e70e25a7-bf21-493f-805c-5d4992a71724,2026-05-10T18:59:28.873+00:00,2026-05-10T18:59:28.873+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 230m from NH-548H; Google name/types passed display validation as Amboli ghat (tourist_attraction|point_of_interest|establishment),Amboli ghat,Lavato,ChIJkwtd9-p3wDsR-OuUJ3LY6H0,tourist_attraction|point_of_interest|establishment,https://maps.google.com/?cid=9072739434139806712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,230,NH-548H,Amboli - Gadhinglaj Road,India,Paid,Premium restroom|Highway-filtered|Amboli - Gadhinglaj Road,false,false,Premium AC lavatory service,Premium AC lavatory service,6f32b533-9489-4429-a8b7-505f648504d2,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 249m from Sarkhej-Gandhinagar Highway; Google name/types passed display validation as New York Tower B (point_of_interest|service|establishment),New York Tower B,Lavato,ChIJhZoC6FSbXjkRhEQfIA83-9Y,point_of_interest|service|establishment,https://maps.google.com/?cid=15491035881373910148&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,249,Sarkhej-Gandhinagar Highway,Ahmedabad-Gandhinagar,North & West India,Paid,Premium restroom|Highway-filtered|Ahmedabad-Gandhinagar,true,false,Restored under seed-recall policy for manual review; Cube and Shell safeguards remain applied,Premium AC lavatory service,3a5abb5f-e998-49d0-b353-3c134f10ea64,2026-05-10T02:53:25.822+00:00,2026-05-10T18:06:32.472+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 283m from NH-702D; Google name/types passed display validation as Regional Transport Office (government_office|point_of_interest|establishment),Regional Transport Office,Lavato,ChIJI2gtIrapRzcRDWISx_Ve8AQ,government_office|point_of_interest|establishment,https://maps.google.com/?cid=355888780262138381&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,283,NH-702D,Mokokchung-Mariani Road,India,Paid,Premium restroom|Highway-filtered|Mokokchung-Mariani Road,false,false,Premium AC lavatory service,Premium AC lavatory service,b83cf8a0-0781-4d27-8543-5afbd2b1cc9c,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 313m from NH-109D; Google name/types passed display validation as Banbasa India (consultant|point_of_interest|service|establishment),Banbasa India,Lavato,ChIJj3KCDgBVoDkRGFwQcd0QR9E,consultant|point_of_interest|service|establishment,https://maps.google.com/?cid=15080040420544109592&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,313,NH-109D,Banbasa Barrage,India,Paid,Premium restroom|Highway-filtered|Banbasa Barrage,true,false,Premium AC lavatory service,Premium AC lavatory service,cd227c8f-2c7d-4ae1-a0a1-7f712fe33bae,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 313m from NH-109D; Google name/types passed display validation as Banbasa utarakhand (playground|point_of_interest|establishment),Banbasa utarakhand,Lavato,ChIJ1ab2DwBVoDkRdqmva10Kb58,playground|point_of_interest|establishment,https://maps.google.com/?cid=11488412570800335222&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,313,NH-109D,Banbasa Barrage,India,Paid,Premium restroom|Highway-filtered|Banbasa Barrage,false,false,Premium AC lavatory service,Premium AC lavatory service,413b0650-9801-42e0-a0b2-0f7efb6071e6,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 313m from NH-109D; Google name/types passed display validation as Sharda nadi (tourist_attraction|point_of_interest|establishment),Sharda nadi,Lavato,ChIJrbMOMj9VoDkRwMN4ZhXpqBY,tourist_attraction|point_of_interest|establishment,https://maps.google.com/?cid=1632811143044580288&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,313,NH-109D,Banbasa Barrage,India,Paid,Premium restroom|Highway-filtered|Banbasa Barrage,false,false,Premium AC lavatory service,Premium AC lavatory service,ffe09f20-27e0-4b5d-a4ac-78ab3fb33cc4,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 325m from NH-343; Google name/types passed display validation as Larang Sai chowk Ramanujganj (historical_landmark|historical_place|point_of_interest|establishment),Larang Sai chowk Ramanujganj,Lavato,ChIJlZLBYuXlizkRphHWgGwzGD0,historical_landmark|historical_place|point_of_interest|establishment,https://maps.google.com/?cid=4402325176865657254&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,325,NH-343,Ramanujganj Naka,India,Paid,Premium restroom|Highway-filtered|Ramanujganj Naka,false,false,Premium AC lavatory service,Premium AC lavatory service,b3356096-6593-440e-9f85-4de6a4243de0,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 330m from Sarkhej-Gandhinagar Highway; Google name/types passed display validation as La Crest Restaurant & Banquet (restaurant|point_of_interest|food|establishment),La Crest Restaurant & Banquet,Lavato,ChIJJ6ImO1grXDkRAUTqB6wjYm4,restaurant|point_of_interest|food|establishment,https://maps.google.com/?cid=7953959113663857665&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,330,Sarkhej-Gandhinagar Highway,Ahmedabad-Gandhinagar,North & West India,Paid,Premium restroom|Highway-filtered|Ahmedabad-Gandhinagar,true,false,Restored under seed-recall policy for manual review; Cube and Shell safeguards remain applied,Premium AC lavatory service,57bd35de-1281-4367-a247-25423f6622fc,2026-05-10T02:53:25.822+00:00,2026-05-10T18:06:32.472+00:00
google_curated_hydrated,shown_on_map,"tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 344m from NH5:NH354; Google name/types passed display validation as Office of the Deputy Commissioner, Fzr (government_office|point_of_interest|establishment)","Office of the Deputy Commissioner, Fzr",Lavato,ChIJYzkjH8vpGTkRDvzNlooFtWw,government_office|point_of_interest|establishment,https://maps.google.com/?cid=7833173219674553358&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,344,NH5:NH354,Ferozepur Road,India,Paid,Premium restroom|Highway-filtered|Ferozepur Road,true,false,Premium AC lavatory service,Premium AC lavatory service,d3fbf43d-714f-4743-ae31-dbec103fc4f2,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
google_curated_hydrated,shown_on_map,tier_1 premium restroom candidate; seeded by Lavato; status likely_clean; 350m from NH5:NH354; Google name/types passed display validation as DDPO office (government_office|point_of_interest|establishment),DDPO office,Lavato,ChIJBbSOiGbpGTkRd5Su2T3vc6Y,government_office|point_of_interest|establishment,https://maps.google.com/?cid=11994193281541903479&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,public_restroom,premium_lavatory,tier_1,premium_restroom,likely_clean,0.95,350,NH5:NH354,Ferozepur Road,India,Paid,Premium restroom|Highway-filtered|Ferozepur Road,false,false,Premium AC lavatory service,Premium AC lavatory service,e45aff9b-a65e-4264-ae5f-ba77b7a706fb,2026-05-11T08:46:56.515+00:00,2026-05-11T08:46:56.515+00:00
